PC1,PC2,PC3,Cluster
-1.5279547605363164,-0.10367086216600867,0.7277216772963836,1
0.5452273730223294,1.653371685961217,0.9302469911874268,0
0.7558949825945592,-1.618000372517425,-2.0713673247006557,0
-3.1119755233447504,2.1479731073679433,-0.8124606729710454,1
-1.274932766246742,3.2878496912387853,-2.5129163897771924,1
0.37582737516411585,-1.5295799493010216,1.6628549535610646,1
1.7522063774658387,-0.04622688443480074,2.165884518930141,0
-2.7484123218504357,1.409035095967225,-5.038399031924863,1
1.3752138635586422,2.1072613756045255,-1.0208638317377259,0
1.4752093245944655,-0.3250938948364394,1.4365051990732205,0
0.331939936365409,0.7817926015590109,-1.1771867314227529,0
0.9714156809935257,-0.15896285830530105,-1.308050685646249,0
-2.472011387443693,-1.3588255285438475,1.5207013807349756,1
-0.5326687358376119,-0.23122685525170233,0.26515403219998057,1
-2.0266705951574173,1.1564045939653955,2.412257764474366,1
-0.3827191619345632,-1.2902490581499528,1.563210657424914,1
2.8126518770803464,3.0106144683390976,2.7006138404708775,0
-0.747580387349356,0.9678537357285469,1.3508433271003033,1
-0.9017054595947825,-1.0790879331405134,-0.8450109063017348,1
-0.04461079816891278,0.9651781552785426,3.605725723384196,1
-0.06240012509726752,1.6005635044401774,-0.5488120176509458,1
3.9805360870416275,-1.7732016090440812,0.36436593878799617,0
0.022878208797891073,-0.7024663467418973,0.9614703289397326,1
0.8546137629860202,0.4713053593288484,0.8476126834620739,0
0.06327671882161415,0.26862931148635777,-0.9655554337057708,1
-0.21681112937680028,0.030367497274560416,1.0749813443049872,1
1.5060075650096683,-0.2444281289495328,0.6313698693137478,0
0.13452437774360027,2.6316332414421466,0.20825496304200533,1
-0.47161373711865423,-2.035006445501685,-1.5271173068215886,1
0.010963036792706184,2.5571365339259953,0.7300963260218836,1
1.2651351004914517,2.609205205395445,-0.1943632026155143,0
6.049561957103401,1.7585743831003462,0.7764377673431746,0
-1.6379494093774771,1.2398568578936873,-0.19141821333875977,1
-0.6287494130276459,-0.61542455717853,-0.5155359732180799,1
0.21151736596005788,-1.117263745584803,0.6180833711469327,1
0.7122062046640347,-0.03294999601962206,0.4716395873093774,0
0.24256316412339135,1.8210040302483015,0.4426001075418102,0
3.226464306019598,-0.3141395092554423,3.3619969563511782,0
0.22442663562945508,-1.1577320147185028,-1.0105149498582116,1
0.3502811349695403,-0.8515459191335715,-0.36464256037071635,1
-0.998616785788025,0.5368421383356837,-2.6837813518583107,1
1.0834922052141904,-3.2178762602871664,0.4651541835966002,0
-1.7474657546627121,-0.25277183862285585,0.7164290303426777,1
-0.4825472159736806,0.7168773347097074,-0.07497053996864386,1
1.918425103251453,0.6489923919327539,-0.31644104821922237,0
-0.2514259055541511,-1.1376671784773384,3.1989215121246333,1
-2.306226753701694,1.1719707302789022,-2.7312007982323427,1
-0.3116705693211165,0.18627026633305532,0.6485502264850803,1
-1.7436135740860608,-1.0589971498382165,2.0702630692271797,1
-1.3517299346862794,0.15547842828371902,-0.243631720036966,1
-0.4700481181849194,-1.461524568549742,0.5756103986024538,1
-2.218314178569588,1.03742179096059,-0.6096474195788196,1
-0.8038200642980541,-3.7347389264186233,-1.1307049548947743,1
2.582913194943603,2.3483729120567705,-0.2718683711366807,0
1.4849241764411183,-1.4409768686854856,0.812201218719788,0
-3.1496714271211035,1.3132009997041247,3.634326853763392,1
4.942935500847976,0.7407323171433771,0.9525184231273732,0
0.2816385420686644,-0.8415176291017912,-0.4743252170867874,1
-0.7169540556244436,0.6574906085060205,-1.4231232792529862,1
